"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,183,16.56051,2,11,170,1.092896,6.010929,0.001589493707168356,62913,1046645
2020-04-05,157,12.94964,2,10,145,1.273885,6.369427,0.001363664000138972,73332,1151310
2020-04-04,139,5.30303,1,10,128,0.719424,7.194245,0.0012073203568109371,82828,1151310
2020-04-03,132,7.317073,1,9,122,0.757576,6.818182,0.0011465200510722567,87220,1279233
2020-04-02,123,6.956522,1,8,114,0.813008,6.504065,0.0010683482294082394,93602,1439138
2020-04-01,115,7.476636,1,7,107,0.869565,6.086957,0.0009988621657068904,100114,1644729
2020-03-31,107,10.309278,0,6,101,0,5.607477,0.0009293761020055415,107599,1918850
2020-03-30,97,19.753086,0,4,93,0,4.123711,0.0008425185223788553,118692,2878275
2020-03-29,81,9.459459,0,1,80,0,1.234568,0.0007035463949761576,142137,11513100
2020-03-28,74,21.311475,0,0,74,0,0,0.0006427460892374774,155582,
2020-03-27,61,41.860465,0,0,61,0,0,0.0005298312357227854,188739,
2020-03-26,43,34.375,0,0,43,0,0,0.0003734875923947503,267747,
2020-03-25,32,10.344828,0,0,32,0,0,0.0002779442548053956,359784,
2020-03-24,29,7.407407,0,0,29,0,0,0.00025188698091738973,397003,
2020-03-23,27,12.5,0,0,27,0,0,0.00023451546499205254,426411,
2020-03-22,24,26.315789,0,0,24,0,0,0.0002084581911040467,479713,
2020-03-21,19,26.666667,0,0,19,0,0,0.00016502940129070362,605953,
2020-03-20,15,25,0,0,15,0,0,0.00013028636944002918,767540,
2020-03-19,12,0,0,0,12,0,0,0.00010422909555202335,959425,
2020-03-18,12,9.090909,0,0,12,0,0,0.00010422909555202335,959425,
2020-03-17,11,0,0,0,11,0,0,9.554333758935474e-05,1046645,
2020-03-16,11,10,0,0,11,0,0,9.554333758935474e-05,1046645,
2020-03-15,10,0,0,0,10,0,0,8.685757962668612e-05,1151310,
2020-03-14,10,233.333333,0,0,10,0,0,8.685757962668612e-05,1151310,
2020-03-13,3,50,0,0,3,0,0,2.6057273888005837e-05,3837700,
2020-03-12,2,0,0,0,2,0,0,1.7371515925337226e-05,5756550,
2020-03-11,2,,0,0,2,0,0,1.7371515925337226e-05,5756550,

