"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,216,46.938776,33,4,179,15.277778,1.851852,0.0033666360136535792,29703,1603975
2020-04-05,147,2.083333,9,1,137,6.122449,0.680272,0.002291182842625353,43646,6415900
2020-04-04,144,10.769231,9,1,134,6.25,0.694444,0.0022444240091023865,44555,6415900
2020-04-03,130,12.068966,6,1,123,4.615385,0.769231,0.002026216119328543,49353,6415900
2020-04-02,116,4.504505,5,0,111,4.310345,0,0.0018080082295547,55309,
2020-04-01,111,3.738318,3,0,108,2.702703,0,0.001730076840349756,57801,
2020-03-31,107,13.829787,3,0,104,2.803738,0,0.001667731728985801,59962,
2020-03-30,94,11.904762,3,0,91,3.191489,0,0.0014651101170529465,68254,
2020-03-29,84,44.827586,0,0,84,0,0,0.0013092473386430586,76380,
2020-03-28,58,0,0,0,58,0,0,0.00090400411477735,110619,
2020-03-27,58,31.818182,0,0,58,0,0,0.00090400411477735,110619,
2020-03-26,44,0,0,0,44,0,0,0.000685796225003507,145816,
2020-03-25,44,4.761905,0,0,44,0,0,0.000685796225003507,145816,
2020-03-24,42,162.5,0,0,42,0,0,0.0006546236693215293,152760,
2020-03-23,16,14.285714,0,0,16,0,0,0.00024938044545582067,400994,
2020-03-22,14,0,0,0,14,0,0,0.0002182078897738431,458279,
2020-03-21,14,133.333333,0,0,14,0,0,0.0002182078897738431,458279,
2020-03-20,6,100,0,0,6,0,0,9.351766704593276e-05,1069317,
2020-03-19,3,0,0,0,3,0,0,4.675883352296638e-05,2138633,
2020-03-18,3,,0,0,3,0,0,4.675883352296638e-05,2138633,

