"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,18,0,0,0,18,0,0,0.0009370607527721381,106717,
2020-04-05,18,0,0,0,18,0,0,0.0009370607527721381,106717,
2020-04-04,18,20,0,0,18,0,0,0.0009370607527721381,106717,
2020-04-03,15,66.666667,0,0,15,0,0,0.0007808839606434484,128060,
2020-04-02,9,0,0,0,9,0,0,0.00046853037638606906,213433,
2020-04-01,9,12.5,0,0,9,0,0,0.00046853037638606906,213433,
2020-03-31,8,0,0,0,8,0,0,0.0004164714456765058,240113,
2020-03-30,8,300,0,0,8,0,0,0.0004164714456765058,240113,
2020-03-29,2,0,0,0,2,0,0,0.00010411786141912645,960450,
2020-03-28,2,0,0,0,2,0,0,0.00010411786141912645,960450,
2020-03-27,2,0,0,0,2,0,0,0.00010411786141912645,960450,
2020-03-26,2,0,0,0,2,0,0,0.00010411786141912645,960450,
2020-03-25,2,,0,0,2,0,0,0.00010411786141912645,960450,

