Алтайский край	3	0	0
Амурская область	1	0	0
Архангельская область	7	0	0
Астраханская область	2	0	0
Башкортостан	7	0	0
Белгородская область	5	1	0
Брянская область	3	0	0
Владимирская область	2	0	1
Волгоградская область	4	0	0
Вологодская область	2	0	0
Воронежская область	8	2	0
Забайкальский край	1	1	0
Ивановская область	9	0	0
Иркутская область	3	0	0
Кабардино-Балкарская Республика	6	0	0
Калининградская область	12	2	0
Калужская область	3	0	0
Кемеровская область	3	2	0
Кировская область	12	3	0
Костромская область	2	0	0
Краснодарский край	17	2	0
Красноярский край	14	4	0
Курганская область	1	1	0
Ленинградская область	14	1	0
Липецкая область	10	3	0
Москва	1613	70	11
Московская область	119	17	1
Мурманская область	11	1	0
Нижегородская область	12	1	0
Новгородская область	3	0	0
Новосибирская область	9	2	0
Омская область	3	0	0
Оренбургская область	7	0	1
Орловская область	3	0	0
Пензенская область	12	0	1
Пермский край	13	0	1
Приморский край	4	1	0
Псковская область	9	0	2
Республика Адыгея	4	0	0
Республика Бурятия	19	0	0
Республика Дагестан	13	0	0
Республика Калмыкия	2	0	0
Республика Коми	22	1	0
Республика Крым	16	0	0
Республика Марий Эл	2	0	0
Республика Мордовия	3	0	0
Республика Саха (Якутия)	15	0	0
Республика Хакасия	3	0	0
Ростовская область	5	0	0
Рязанская область	3	0	0
Самарская область	15	1	0
Санкт-Петербург	98	7	2
Саратовская область	4	0	0
Сахалинская область	4	0	0
Свердловская область	33	3	0
Севастополь	5	0	0
Смоленская область	1	0	0
Ставропольский край	6	0	0
Тамбовская область	3	2	0
Татарстан	19	2	0
Тверская область	4	2	0
Томская область	3	1	0
Тульская область	12	3	0
Тюменская область	6	2	0
Удмуртская Республика	4	3	0
Ульяновская область	1	0	0
Хабаровский край	8	0	0
Ханты-Мансийский АО	7	0	0
Челябинская область	14	0	0
Чеченская Республика	9	0	0
Чувашская республика	1	0	0
Ярославская область	3	1	0
