Архангельская область	1	0	0
Белгородская область	1	0	0
Забайкальский край	1	1	0
Калужская область	1	0	0
Кемеровская область	2	0	0
Краснодарский край	3	0	0
Красноярский край	1	0	0
Ленинградская область	1	0	0
Липецкая область	3	3	0
Москва	98	1	0
Московская область	17	0	0
Новосибирская область	2	0	0
Пензенская область	1	0	0
Пермский край	3	0	0
Республика Коми	1	0	0
Республика Хакасия	1	0	0
Самарская область	5	0	0
Санкт-Петербург	10	2	0
Свердловская область	6	0	0
Тамбовская область	3	0	0
Тверская область	3	0	0
Томская область	1	0	0
Тюменская область	2	1	0
Ярославская область	1	0	0
